entity,classes
2006_Lebanon_War,{'http://dbpedia.org/ontology/MilitaryConflict'}
2006_Sport_Club_Internacional_season,"{'http://dbpedia.org/ontology/SportsTeam', 'http://www.wikidata.org/entity/Q12973014', 'http://dbpedia.org/ontology/SportsTeamMember', 'http://schema.org/SportsTeam'}"
2006–07_Chelsea_F.C._season,"{'http://dbpedia.org/ontology/SoccerClubSeason', 'http://dbpedia.org/ontology/SoccerClub', 'http://www.wikidata.org/entity/Q476028'}"
2006–07_Dunfermline_Athletic_F.C._season,"{'http://dbpedia.org/ontology/SoccerClubSeason', 'http://dbpedia.org/ontology/SoccerClub', 'http://www.wikidata.org/entity/Q476028'}"
2006–07_Football_League,{'http://dbpedia.org/ontology/FootballLeagueSeason'}
2006–07_Hibernian_F.C._season,"{'http://dbpedia.org/ontology/SoccerClubSeason', 'http://dbpedia.org/ontology/SoccerClub', 'http://dbpedia.org/ontology/FootballLeagueSeason', 'http://www.wikidata.org/entity/Q476028'}"
2006–07_Leicester_City_F.C._season,"{'http://dbpedia.org/ontology/SoccerClubSeason', 'http://dbpedia.org/ontology/SoccerClub', 'http://www.wikidata.org/entity/Q476028'}"
2007_European_Grand_Prix,{'http://dbpedia.org/ontology/GrandPrix'}
2007_Lebanon_conflict,{'http://dbpedia.org/ontology/MilitaryConflict'}
2007–08_Ipswich_Town_F.C._season,"{'http://dbpedia.org/ontology/SoccerClubSeason', 'http://dbpedia.org/ontology/SoccerClub', 'http://www.wikidata.org/entity/Q476028'}"
2008–09_Football_League_Championship,{'http://dbpedia.org/ontology/FootballLeagueSeason'}
2008–09_Ipswich_Town_F.C._season,"{'http://dbpedia.org/ontology/SportsTeam', 'http://www.wikidata.org/entity/Q12973014', 'http://schema.org/SportsTeam', 'http://dbpedia.org/ontology/SoccerClubSeason', 'http://dbpedia.org/ontology/SoccerClub', 'http://www.wikidata.org/entity/Q476028'}"
2008–09_Leicester_City_F.C._season,"{'http://dbpedia.org/ontology/SoccerClubSeason', 'http://dbpedia.org/ontology/SoccerClub', 'http://dbpedia.org/ontology/FootballLeagueSeason', 'http://www.wikidata.org/entity/Q476028'}"
2009_(Glee),"{'http://schema.org/TVEpisode', 'http://dbpedia.org/ontology/TelevisionEpisode'}"
2009_in_Strikeforce,"{'http://www.wikidata.org/entity/Q577', 'http://dbpedia.org/ontology/FootballMatch', 'http://dbpedia.org/ontology/MixedMartialArtsEvent', 'http://dbpedia.org/ontology/Year'}"
2009–10_AFC_Wimbledon_season,"{'http://dbpedia.org/ontology/SoccerClub', 'http://www.wikidata.org/entity/Q476028'}"
2009–10_Beşiktaş_J.K._season,"{'http://dbpedia.org/ontology/SportsTeam', 'http://www.wikidata.org/entity/Q12973014', 'http://dbpedia.org/ontology/Year', 'http://schema.org/SportsTeam', 'http://dbpedia.org/ontology/SoccerClubSeason', 'http://www.wikidata.org/entity/Q577'}"
2009–10_Chelsea_F.C._season,"{'http://dbpedia.org/ontology/SoccerClubSeason', 'http://dbpedia.org/ontology/SoccerClub', 'http://www.wikidata.org/entity/Q476028'}"
2009–10_Egyptian_Second_Division,{'http://dbpedia.org/ontology/FootballLeagueSeason'}
2009–10_Port_Vale_F.C._season,"{'http://dbpedia.org/ontology/SoccerClubSeason', 'http://dbpedia.org/ontology/SoccerClub', 'http://www.wikidata.org/entity/Q476028'}"
2009–10_Premier_League,"{'http://www.wikidata.org/entity/Q623109', 'http://dbpedia.org/ontology/FootballLeagueSeason', 'http://dbpedia.org/ontology/SportsLeague'}"
2009–10_Sunderland_A.F.C._season,"{'http://dbpedia.org/ontology/SoccerClubSeason', 'http://dbpedia.org/ontology/SoccerClub', 'http://dbpedia.org/ontology/Athlete', 'http://www.wikidata.org/entity/Q476028'}"
2010_Down_football_season,"{'http://dbpedia.org/ontology/SoccerClubSeason', 'http://dbpedia.org/ontology/SoccerClub', 'http://www.wikidata.org/entity/Q476028'}"
2010_German_Grand_Prix,{'http://dbpedia.org/ontology/GrandPrix'}
2010–11_Atlante_F.C._season,"{'http://dbpedia.org/ontology/SportsTeamMember', 'http://dbpedia.org/ontology/FootballLeagueSeason'}"
2010–11_West_Bromwich_Albion_F.C._season,"{'http://dbpedia.org/ontology/SportsTeam', 'http://www.wikidata.org/entity/Q12973014', 'http://schema.org/SportsTeam', 'http://dbpedia.org/ontology/SoccerClubSeason', 'http://dbpedia.org/ontology/SoccerClub', 'http://www.wikidata.org/entity/Q476028'}"
2011_German_Grand_Prix,{'http://dbpedia.org/ontology/GrandPrix'}
2011_Suwon_Samsung_Bluewings_season,"{'http://dbpedia.org/ontology/SoccerClubSeason', 'http://dbpedia.org/ontology/SoccerClub', 'http://dbpedia.org/ontology/FootballLeagueSeason', 'http://www.wikidata.org/entity/Q476028'}"
2011–12_Bristol_Rovers_F.C._season,"{'http://dbpedia.org/ontology/SoccerClubSeason', 'http://dbpedia.org/ontology/SoccerClub', 'http://www.wikidata.org/entity/Q476028'}"
2011–12_Serie_D,{'http://dbpedia.org/ontology/FootballLeagueSeason'}
2011–12_Stevenage_F.C._season,"{'http://dbpedia.org/ontology/SoccerClubSeason', 'http://dbpedia.org/ontology/SoccerClub', 'http://www.wikidata.org/entity/Q476028'}"
2012_Chicago_Fire_season,"{'http://dbpedia.org/ontology/SoccerClubSeason', 'http://dbpedia.org/ontology/SoccerClub', 'http://www.wikidata.org/entity/Q476028'}"
2012_FC_Dallas_season,"{'http://dbpedia.org/ontology/Single', 'http://dbpedia.org/ontology/SoccerClubSeason', 'http://dbpedia.org/ontology/SoccerClub', 'http://www.wikidata.org/entity/Q476028', 'http://www.wikidata.org/entity/Q134556'}"
2012_German_Grand_Prix,{'http://dbpedia.org/ontology/GrandPrix'}
2012_São_Paulo_F.C._season,"{'http://www.wikidata.org/entity/Q577', 'http://dbpedia.org/ontology/SoccerClub', 'http://www.wikidata.org/entity/Q476028', 'http://dbpedia.org/ontology/Year'}"
2012_in_Swedish_football,"{'http://dbpedia.org/ontology/Event', 'http://schema.org/Event', 'http://www.wikidata.org/entity/Q1656682', 'http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#Event'}"
2012_in_spaceflight,{'http://dbpedia.org/ontology/YearInSpaceflight'}
2012–13_AFC_Wimbledon_season,"{'http://dbpedia.org/ontology/SportsTeam', 'http://www.wikidata.org/entity/Q12973014', 'http://schema.org/SportsTeam', 'http://dbpedia.org/ontology/SoccerClubSeason', 'http://dbpedia.org/ontology/SoccerClub', 'http://www.wikidata.org/entity/Q476028'}"
2012–13_Alemannia_Aachen_season,"{'http://dbpedia.org/ontology/SportsTeam', 'http://www.wikidata.org/entity/Q12973014', 'http://dbpedia.org/ontology/FootballLeagueSeason', 'http://dbpedia.org/ontology/Athlete', 'http://schema.org/SportsTeam', 'http://dbpedia.org/ontology/SoccerClubSeason', 'http://dbpedia.org/ontology/SoccerClub', 'http://www.wikidata.org/entity/Q476028'}"
2012–13_Clyde_F.C._season,"{'http://dbpedia.org/ontology/SoccerClubSeason', 'http://dbpedia.org/ontology/SoccerClub', 'http://dbpedia.org/ontology/Athlete', 'http://www.wikidata.org/entity/Q476028'}"
2012–13_Eintracht_Braunschweig_season,"{'http://dbpedia.org/ontology/SoccerClubSeason', 'http://dbpedia.org/ontology/SoccerClub', 'http://dbpedia.org/ontology/FootballLeagueSeason', 'http://www.wikidata.org/entity/Q476028'}"
2012–13_FC_Energie_Cottbus_season,"{'http://dbpedia.org/ontology/Athlete', 'http://dbpedia.org/ontology/FootballLeagueSeason', 'http://dbpedia.org/ontology/SoccerClubSeason', 'http://dbpedia.org/ontology/SoccerClub', 'http://www.wikidata.org/entity/Q476028'}"
2012–13_FC_Sion_season,"{'http://dbpedia.org/ontology/SportsTeam', 'http://www.wikidata.org/entity/Q12973014', 'http://schema.org/SportsTeam', 'http://dbpedia.org/ontology/SoccerClubSeason', 'http://dbpedia.org/ontology/SoccerClub', 'http://www.wikidata.org/entity/Q476028'}"
2012–13_Raith_Rovers_F.C._season,"{'http://dbpedia.org/ontology/SoccerClubSeason', 'http://dbpedia.org/ontology/SoccerClub', 'http://www.wikidata.org/entity/Q476028'}"
2012–13_Real_Betis_season,"{'http://dbpedia.org/ontology/SoccerClubSeason', 'http://dbpedia.org/ontology/SoccerClub', 'http://dbpedia.org/ontology/FootballLeagueSeason', 'http://www.wikidata.org/entity/Q476028'}"
2012–13_SV_Sandhausen_season,"{'http://dbpedia.org/ontology/Athlete', 'http://dbpedia.org/ontology/FootballLeagueSeason', 'http://dbpedia.org/ontology/SoccerClubSeason', 'http://dbpedia.org/ontology/SoccerClub', 'http://www.wikidata.org/entity/Q476028'}"
2012–13_Scottish_Premier_League,"{'http://dbpedia.org/ontology/FootballLeagueSeason', 'http://dbpedia.org/ontology/Single', 'http://www.wikidata.org/entity/Q134556', 'http://www.wikidata.org/entity/Q623109', 'http://dbpedia.org/ontology/SportsLeague'}"
2012–13_Serie_D,{'http://dbpedia.org/ontology/FootballLeagueSeason'}
2012–13_St_Mirren_F.C._season,"{'http://dbpedia.org/ontology/SoccerClubSeason', 'http://dbpedia.org/ontology/SoccerClub', 'http://www.wikidata.org/entity/Q476028'}"
2012–13_Stevenage_F.C._season,"{'http://dbpedia.org/ontology/SoccerClubSeason', 'http://dbpedia.org/ontology/SoccerClub', 'http://www.wikidata.org/entity/Q476028'}"
2012–13_VfR_Aalen_season,"{'http://dbpedia.org/ontology/Athlete', 'http://dbpedia.org/ontology/FootballLeagueSeason', 'http://dbpedia.org/ontology/SoccerClubSeason', 'http://dbpedia.org/ontology/SoccerClub', 'http://www.wikidata.org/entity/Q476028'}"
2013_Chicago_Fire_season,"{'http://dbpedia.org/ontology/SoccerClubSeason', 'http://dbpedia.org/ontology/SoccerClub', 'http://www.wikidata.org/entity/Q476028'}"
2013_FC_Dallas_season,"{'http://dbpedia.org/ontology/SoccerClubSeason', 'http://dbpedia.org/ontology/SoccerClub', 'http://www.wikidata.org/entity/Q476028'}"
2013_Real_Salt_Lake_season,"{'http://dbpedia.org/ontology/SportsTeam', 'http://www.wikidata.org/entity/Q12973014', 'http://schema.org/SportsTeam', 'http://dbpedia.org/ontology/SoccerClubSeason', 'http://dbpedia.org/ontology/SoccerClub', 'http://www.wikidata.org/entity/Q476028'}"
2013_São_Paulo_FC_season,"{'http://dbpedia.org/ontology/SportsTeam', 'http://www.wikidata.org/entity/Q12973014', 'http://dbpedia.org/ontology/SoccerClubSeason', 'http://schema.org/SportsTeam'}"
2013–14_Bundesliga,"{'http://www.wikidata.org/entity/Q623109', 'http://dbpedia.org/ontology/FootballLeagueSeason', 'http://dbpedia.org/ontology/SportsLeague'}"
2013–14_Eintracht_Braunschweig_season,"{'http://dbpedia.org/ontology/SoccerClubSeason', 'http://dbpedia.org/ontology/SoccerClub', 'http://www.wikidata.org/entity/Q476028'}"
2013–14_Ergotelis_F.C._season,"{'http://dbpedia.org/ontology/SportsTeam', 'http://www.wikidata.org/entity/Q12973014', 'http://schema.org/SportsTeam', 'http://dbpedia.org/ontology/SoccerClubSeason', 'http://dbpedia.org/ontology/SoccerClub', 'http://www.wikidata.org/entity/Q476028'}"
2013–14_FC_Zenit_Saint_Petersburg_season,"{'http://dbpedia.org/ontology/SoccerClubSeason', 'http://dbpedia.org/ontology/SoccerClub', 'http://dbpedia.org/ontology/FootballLeagueSeason', 'http://www.wikidata.org/entity/Q476028'}"
2013–14_Hertha_BSC_season,"{'http://dbpedia.org/ontology/SoccerClubSeason', 'http://dbpedia.org/ontology/SoccerClub', 'http://dbpedia.org/ontology/FootballLeagueSeason', 'http://www.wikidata.org/entity/Q476028'}"
2013–14_Ipswich_Town_F.C._season,{''}
2013–14_Serie_D,"{'http://www.wikidata.org/entity/Q15061650', 'http://dbpedia.org/ontology/FootballLeagueSeason', 'http://dbpedia.org/ontology/GolfTournament'}"
2013–14_Valenciennes_FC_season,{'http://dbpedia.org/ontology/SoccerClubSeason'}
2014_British_Grand_Prix,{'http://dbpedia.org/ontology/GrandPrix'}
2014_Chicago_Fire_season,"{'http://dbpedia.org/ontology/SoccerClubSeason', 'http://dbpedia.org/ontology/SoccerClub', 'http://www.wikidata.org/entity/Q476028'}"
2014_Indonesia_Super_League,{'http://dbpedia.org/ontology/FootballLeagueSeason'}
2014_Orlando_City_SC_season,"{'http://dbpedia.org/ontology/SoccerClubSeason', 'http://dbpedia.org/ontology/SoccerClub', 'http://www.wikidata.org/entity/Q476028'}"
2014_Real_Salt_Lake_season,"{'http://dbpedia.org/ontology/Year', 'http://dbpedia.org/ontology/SoccerClubSeason', 'http://www.wikidata.org/entity/Q577', 'http://dbpedia.org/ontology/SoccerClub', 'http://www.wikidata.org/entity/Q476028'}"
2014_Singapore_Grand_Prix,{'http://dbpedia.org/ontology/GrandPrix'}
2014_USL_Pro_season,"{'http://www.wikidata.org/entity/Q623109', 'http://dbpedia.org/ontology/FootballLeagueSeason', 'http://dbpedia.org/ontology/SportsLeague'}"
"2014_shootings_at_Parliament_Hill,_Ottawa","{'http://www.wikidata.org/entity/Q5', 'http://schema.org/Person', 'http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#NaturalPerson', 'http://dbpedia.org/ontology/Person', 'http://www.wikidata.org/entity/Q215627', 'http://xmlns.com/foaf/0.1/Person'}"
2014–15_2._Bundesliga,{'http://dbpedia.org/ontology/FootballLeagueSeason'}
2014–15_ACF_Fiorentina_season,"{'http://dbpedia.org/ontology/Athlete', 'http://dbpedia.org/ontology/FootballLeagueSeason', 'http://dbpedia.org/ontology/SoccerClubSeason', 'http://dbpedia.org/ontology/SoccerClub', 'http://www.wikidata.org/entity/Q476028'}"
2014–15_Al-Hilal_FC_season,"{'http://dbpedia.org/ontology/SoccerClubSeason', 'http://dbpedia.org/ontology/SoccerClub', 'http://www.wikidata.org/entity/Q476028'}"
2014–15_Bradford_City_A.F.C._season,"{'http://dbpedia.org/ontology/SoccerClubSeason', 'http://dbpedia.org/ontology/SoccerClub', 'http://dbpedia.org/ontology/FootballLeagueSeason', 'http://www.wikidata.org/entity/Q476028'}"
2014–15_Ergotelis_F.C._season,"{'http://dbpedia.org/ontology/SoccerClubSeason', 'http://dbpedia.org/ontology/SoccerClub', 'http://www.wikidata.org/entity/Q476028'}"
2014–15_FC_Augsburg_season,"{'http://dbpedia.org/ontology/SoccerClubSeason', 'http://dbpedia.org/ontology/SoccerClub', 'http://dbpedia.org/ontology/FootballLeagueSeason', 'http://www.wikidata.org/entity/Q476028'}"
2014–15_FC_Zenit_Saint_Petersburg_season,"{'http://dbpedia.org/ontology/SoccerClubSeason', 'http://dbpedia.org/ontology/SoccerClub', 'http://dbpedia.org/ontology/FootballLeagueSeason', 'http://www.wikidata.org/entity/Q476028'}"
2014–15_Hertha_BSC_season,"{'http://dbpedia.org/ontology/SoccerClubSeason', 'http://dbpedia.org/ontology/SoccerClub', 'http://dbpedia.org/ontology/FootballLeagueSeason', 'http://www.wikidata.org/entity/Q476028'}"
2014–15_Isthmian_League,{'http://dbpedia.org/ontology/FootballLeagueSeason'}
2014–15_Liga_II,{'http://dbpedia.org/ontology/FootballLeagueSeason'}
2014–15_Northampton_Town_F.C._season,"{'http://dbpedia.org/ontology/SoccerClubSeason', 'http://dbpedia.org/ontology/SoccerClub', 'http://dbpedia.org/ontology/FootballLeagueSeason', 'http://www.wikidata.org/entity/Q476028'}"
2014–15_Serbian_First_League,"{'http://www.wikidata.org/entity/Q623109', 'http://dbpedia.org/ontology/FootballLeagueSeason', 'http://dbpedia.org/ontology/SportsLeague'}"
2014–15_Serie_B,{'http://dbpedia.org/ontology/FootballLeagueSeason'}
2014–15_South_African_Premier_Division,{'http://dbpedia.org/ontology/FootballLeagueSeason'}
2014–15_Stoke_City_F.C._season,{''}
2014–15_Sunderland_A.F.C._season,"{'http://dbpedia.org/ontology/SoccerClubSeason', 'http://dbpedia.org/ontology/SoccerClub', 'http://dbpedia.org/ontology/Athlete', 'http://www.wikidata.org/entity/Q476028'}"
2014–15_Swiss_Challenge_League,{'http://dbpedia.org/ontology/FootballLeagueSeason'}
2015_Allsvenskan,{'http://dbpedia.org/ontology/FootballLeagueSeason'}
2015_Major_League_Soccer_season,{'http://dbpedia.org/ontology/FootballLeagueSeason'}
2015_Norwegian_First_Division,"{'http://schema.org/Place', 'http://dbpedia.org/ontology/Location', 'http://dbpedia.org/ontology/FootballLeagueSeason', 'http://dbpedia.org/ontology/Place'}"
2015_S.League,{'http://dbpedia.org/ontology/FootballLeagueSeason'}
2015_Veikkausliiga,{'http://dbpedia.org/ontology/FootballLeagueSeason'}
2015–16_Aberdeen_F.C._season,"{'http://dbpedia.org/ontology/SoccerClubSeason', 'http://dbpedia.org/ontology/SoccerClub', 'http://dbpedia.org/ontology/FootballLeagueSeason', 'http://www.wikidata.org/entity/Q476028'}"
2015–16_FC_Augsburg_season,"{'http://dbpedia.org/ontology/SoccerClubSeason', 'http://dbpedia.org/ontology/SoccerClub', 'http://dbpedia.org/ontology/FootballLeagueSeason', 'http://www.wikidata.org/entity/Q476028'}"
2015–16_KS_Cracovia_(football)_season,"{'http://dbpedia.org/ontology/SportsTeamMember', 'http://dbpedia.org/ontology/SoccerClub', 'http://www.wikidata.org/entity/Q476028'}"
2015–16_Odense_Boldklub_season,"{'http://dbpedia.org/ontology/SoccerClubSeason', 'http://dbpedia.org/ontology/SoccerClub', 'http://dbpedia.org/ontology/FootballLeagueSeason', 'http://www.wikidata.org/entity/Q476028'}"
2015–16_Scottish_Premiership,"{'http://www.wikidata.org/entity/Q623109', 'http://dbpedia.org/ontology/FootballLeagueSeason', 'http://dbpedia.org/ontology/SportsLeague'}"
2015–16_Swindon_Town_F.C._season,"{'http://dbpedia.org/ontology/SoccerClubSeason', 'http://dbpedia.org/ontology/SoccerClub', 'http://dbpedia.org/ontology/FootballLeagueSeason', 'http://www.wikidata.org/entity/Q476028'}"
201st_Fighter_Squadron_(Mexico),"{'http://www.wikidata.org/entity/Q176799', 'http://dbpedia.org/ontology/MilitaryUnit'}"
2020_(mini-series),"{'http://dbpedia.org/ontology/TelevisionShow', 'http://www.wikidata.org/entity/Q15416'}"
2020_Summer_Olympics,{'http://dbpedia.org/ontology/Olympics'}
20th-century_classical_music,"{'http://dbpedia.org/ontology/MusicGenre', 'http://www.wikidata.org/entity/Q188451'}"
20th_(Light)_Division,"{'http://www.wikidata.org/entity/Q176799', 'http://dbpedia.org/ontology/MilitaryUnit'}"
20th_Connecticut_Infantry_Regiment,"{'http://www.wikidata.org/entity/Q176799', 'http://dbpedia.org/ontology/MilitaryUnit'}"
20th_Division_(German_Empire),"{'http://www.wikidata.org/entity/Q176799', 'http://dbpedia.org/ontology/MilitaryUnit'}"
21os_Akatallilos,"{'http://schema.org/MusicAlbum', 'http://dbpedia.org/ontology/Album', 'http://www.wikidata.org/entity/Q482994'}"
23rd_Division_(United_Kingdom),"{'http://www.wikidata.org/entity/Q176799', 'http://dbpedia.org/ontology/MilitaryUnit'}"
24th_Armoured_Brigade_(United_Kingdom),"{'http://www.wikidata.org/entity/Q176799', 'http://dbpedia.org/ontology/MilitaryUnit'}"
24th_Reserve_Division_(German_Empire),"{'http://www.wikidata.org/entity/Q176799', 'http://dbpedia.org/ontology/MilitaryUnit'}"
25_to_Life_(album),"{'http://schema.org/MusicAlbum', 'http://dbpedia.org/ontology/Album', 'http://www.wikidata.org/entity/Q482994'}"
25th_Brigade_(Australia),"{'http://www.wikidata.org/entity/Q176799', 'http://dbpedia.org/ontology/MilitaryUnit'}"
26th_Airborne_Brigade_(Bundeswehr),"{'http://www.wikidata.org/entity/Q176799', 'http://dbpedia.org/ontology/MilitaryUnit'}"
26th_Regiment_Massachusetts_Volunteer_Infantry,"{'http://www.wikidata.org/entity/Q176799', 'http://dbpedia.org/ontology/MilitaryUnit'}"
27_Missing_Kisses,"{'http://schema.org/Movie', 'http://dbpedia.org/ontology/Film', 'http://www.wikidata.org/entity/Q11424'}"
28_Days,"{'http://www.wikidata.org/entity/Q5', 'http://schema.org/Person', 'http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#NaturalPerson', 'http://dbpedia.org/ontology/Band', 'http://dbpedia.org/ontology/Person', 'http://www.wikidata.org/entity/Q215627', 'http://xmlns.com/foaf/0.1/Person', 'http://www.wikidata.org/entity/Q215380'}"
28_Days_Later:_The_Soundtrack_Album,"{'http://schema.org/MusicAlbum', 'http://dbpedia.org/ontology/Album', 'http://www.wikidata.org/entity/Q482994'}"
28th_Battalion_(Australia),"{'http://www.wikidata.org/entity/Q176799', 'http://dbpedia.org/ontology/MilitaryUnit'}"
29th_(Worcestershire)_Regiment_of_Foot,"{'http://www.wikidata.org/entity/Q176799', 'http://dbpedia.org/ontology/MilitaryUnit'}"
29th_Regiment_Massachusetts_Volunteer_Infantry,"{'http://www.wikidata.org/entity/Q176799', 'http://dbpedia.org/ontology/MilitaryUnit'}"
2_(Netsky_album),"{'http://schema.org/MusicAlbum', 'http://dbpedia.org/ontology/Album', 'http://www.wikidata.org/entity/Q482994'}"
2_Different_Tears,"{'http://schema.org/MusicAlbum', 'http://dbpedia.org/ontology/Album', 'http://www.wikidata.org/entity/Q482994'}"
2_Fast_2_Furious,"{'http://schema.org/Movie', 'http://dbpedia.org/ontology/Film', 'http://www.wikidata.org/entity/Q11424'}"
